taxon	age
Liometopum_incognitum	38.
Gnamptogenys_levinates	20.44
Camponotus_obesus	11.62
Prionomyrmex_janzeni	38.
Carebara_bohemica	16.9
Anochetus_intermedius	20.44
Proceratium_gibberum	20.44
Zigrasimecia_ferox	99.6
Liometopum_incognitum	38.
Gnamptogenys_levinates	20.44
Camponotus_obesus	11.62
Prionomyrmex_janzeni	38.
Carebara_bohemica	16.9
Anochetus_intermedius	20.44
Proceratium_gibberum	20.44
Zigrasimecia_ferox	99.6
