taxon	age
Liometopum_incognitum	33.9
Gnamptogenys_levinates	13.82
Formica_eoptera	33.9
Prionomyrmex_janzeni	33.9
Solenopsis_maxima	28.4
Leptogenys_chinensis	15.97
Proceratium_gibberum	13.82
Zigrasimecia_ferox	93.5
Liometopum_incognitum	33.9
Gnamptogenys_levinates	13.82
Formica_eoptera	33.9
Prionomyrmex_janzeni	33.9
Solenopsis_maxima	28.4
Leptogenys_chinensis	15.97
Proceratium_gibberum	13.82
Zigrasimecia_ferox	93.5
