taxon	age
Liometopum_incognitum	33.9
Rhytidoponera_waipiata	20.44
Camponotus_obesus	7.246
Myrmeciites_goliath	47.8
Apterostigma_eowilsoni	13.82
Ponerites_gracilior	11.608
Proceratium_gibberum	13.82
Zigrasimecia_ferox	93.5
Liometopum_incognitum	33.9
Rhytidoponera_waipiata	20.44
Camponotus_obesus	7.246
Myrmeciites_goliath	47.8
Apterostigma_eowilsoni	13.82
Ponerites_gracilior	11.608
Proceratium_gibberum	13.82
Zigrasimecia_ferox	93.5
