taxon	age
Usomyrma_mirabilis	33.9
Rhytidoponera_waipiata	20.44
Formica_demersa	11.608
Myrmeciites_goliath	47.8
Carebara_antiqua	2.588
Pachycondyla_minutansata	15.97
Bradoponera_wunderlichi	33.9
Sphecomyrma_mesaki	89.8
Usomyrma_mirabilis	33.9
Rhytidoponera_waipiata	20.44
Formica_demersa	11.608
Myrmeciites_goliath	47.8
Carebara_antiqua	2.588
Pachycondyla_minutansata	15.97
Bradoponera_wunderlichi	33.9
Sphecomyrma_mesaki	89.8
