taxon	age
Liometopum_incognitum	38.
Rhytidoponera_waipiata	23.03
Formica_ceps	20.44
Prionomyrmex_wappleri	28.4
Eocenomyrma_ukrainica	38.
Ponerites_crawleyi	38.
Proceratium_petrosum	38.
Haidomyrmex_cerberus	99.6
Liometopum_incognitum	38.
Rhytidoponera_waipiata	23.03
Formica_ceps	20.44
Prionomyrmex_wappleri	28.4
Eocenomyrma_ukrainica	38.
Ponerites_crawleyi	38.
Proceratium_petrosum	38.
Haidomyrmex_cerberus	99.6
