taxon	age
Usomyrma_mirabilis	33.9
Rhytidoponera_waipiata	20.44
Polyrhachis_subfossa	0.
Myrmeciites_herculeanus	47.8
Paraphaenogaster_tertiaria	11.608
Ponerites_elongatus	11.608
Discothyrea_maya	15.97
Gerontoformica_gracilis	93.5
Usomyrma_mirabilis	33.9
Rhytidoponera_waipiata	20.44
Polyrhachis_subfossa	0.
Myrmeciites_herculeanus	47.8
Paraphaenogaster_tertiaria	11.608
Ponerites_elongatus	11.608
Discothyrea_maya	15.97
Gerontoformica_gracilis	93.5
