taxon	age
Leptomyrmula_maravignae	5.333
Rhytidoponera_gibsoni	20.44
Lasius_anthracinus	11.608
Prionomyrmex_janzeni	33.9
Cephalotes_squamosus	13.82
Ponerites_eocenicus	46.2
Proceratium_dominicanum	13.82
Haidomyrmex_cerberus	93.5
Leptomyrmula_maravignae	5.333
Rhytidoponera_gibsoni	20.44
Lasius_anthracinus	11.608
Prionomyrmex_janzeni	33.9
Cephalotes_squamosus	13.82
Ponerites_eocenicus	46.2
Proceratium_dominicanum	13.82
Haidomyrmex_cerberus	93.5
