taxon	age
Liometopum_incognitum	33.9
Ectatomma_gracile	5.333
Polyrhachis_subfossa	0.
Myrmeciites_tabanifluviensis	47.8
Carebara_bohemica	15.97
Ponera_elegantissima	23.03
Proceratium_dominicanum	13.82
Haidomyrmex_scimitarus	93.5
Liometopum_incognitum	33.9
Ectatomma_gracile	5.333
Polyrhachis_subfossa	0.
Myrmeciites_tabanifluviensis	47.8
Carebara_bohemica	15.97
Ponera_elegantissima	23.03
Proceratium_dominicanum	13.82
Haidomyrmex_scimitarus	93.5
