taxon	age
Liometopum_incognitum	33.9
Gnamptogenys_pristina	13.82
Oecophylla_atavina	33.9
Prionomyrmex_janzeni	33.9
Cataulacus_plebeius	15.97
Ponerites_hooleyi	33.9
Proceratium_denticulatum	13.82
Gerontoformica_rugosus	93.5
Liometopum_incognitum	33.9
Gnamptogenys_pristina	13.82
Oecophylla_atavina	33.9
Prionomyrmex_janzeni	33.9
Cataulacus_plebeius	15.97
Ponerites_hooleyi	33.9
Proceratium_denticulatum	13.82
Gerontoformica_rugosus	93.5
