taxon	age
Usomyrma_mirabilis	33.9
Gnamptogenys_pristina	13.82
Lasius_tertiarius	11.608
Prionomyrmex_janzeni	33.9
Tetramorium_kulickae	33.9
Austroponera_schneideri	20.44
Proceratium_petrosum	33.9
Gerontoformica_rugosus	93.5
Usomyrma_mirabilis	33.9
Gnamptogenys_pristina	13.82
Lasius_tertiarius	11.608
Prionomyrmex_janzeni	33.9
Tetramorium_kulickae	33.9
Austroponera_schneideri	20.44
Proceratium_petrosum	33.9
Gerontoformica_rugosus	93.5
